id,cine_id,numero,capacidad,tipo_sala
1218,135,4,180,XD
1219,135,5,140,2D
1220,135,6,100,2D
1221,135,7,100,2D
1222,136,1,100,IMAX
1223,136,2,120,2D
1224,136,3,140,2D
1225,136,4,140,2D
1226,136,5,120,2D
1227,136,6,120,2D
1228,137,1,100,2D
1229,137,2,120,XD
1230,137,3,180,2D
1231,137,4,80,3D
1232,137,5,100,3D
1233,137,6,120,IMAX
1234,137,7,120,3D
1235,137,8,120,2D
1236,137,9,100,2D
1237,137,10,120,XD
1238,137,11,140,XD
1239,137,12,100,2D
1240,138,1,140,XD
1241,138,2,180,2D
1242,138,3,140,2D
1243,138,4,120,IMAX
1244,138,5,120,3D
1245,138,6,160,2D
1246,138,7,140,XD
1247,138,8,180,2D
1248,138,9,80,2D
1249,138,10,160,2D
1250,139,1,160,2D
1251,139,2,160,2D
1252,139,3,100,2D
1253,139,4,80,2D
1254,139,5,100,XD
1255,139,6,140,2D
1256,139,7,140,2D
1257,139,8,140,2D
1258,139,9,140,3D
1259,139,10,100,2D
1260,140,1,140,2D
1261,140,2,120,2D
1262,140,3,160,2D
1263,140,4,140,IMAX
1264,140,5,100,2D
1265,140,6,140,XD
1266,140,7,100,2D
1267,140,8,140,XD
1268,140,9,80,2D
1269,140,10,80,2D
1270,140,11,120,IMAX
1271,141,1,180,2D
1272,141,2,80,XD
1273,141,3,140,XD
1274,141,4,180,2D
1275,141,5,120,3D
1276,141,6,120,2D
1277,142,1,160,3D
1278,142,2,160,XD
1279,142,3,80,2D
1280,142,4,100,2D
1281,142,5,80,2D
1282,142,6,100,2D
1283,142,7,160,2D
1284,142,8,100,2D
1285,143,1,160,IMAX
1286,143,2,100,IMAX
1287,143,3,180,IMAX
1288,143,4,140,3D
1289,143,5,180,IMAX
1290,143,6,140,2D
1291,143,7,100,2D
1292,143,8,140,2D
1293,143,9,120,2D
1294,143,10,140,2D
1295,144,1,80,2D
1296,144,2,180,2D
1297,144,3,80,2D
1298,144,4,100,2D
1299,144,5,80,2D
1300,144,6,140,2D
1301,145,1,160,2D
1302,145,2,80,2D
1303,145,3,100,2D
1304,145,4,140,3D
1305,145,5,120,2D
1306,145,6,140,2D
1307,145,7,80,2D
1308,145,8,100,3D
1309,146,1,120,2D
1310,146,2,180,2D
1311,146,3,180,2D
1312,146,4,80,2D
1313,146,5,140,3D
1314,146,6,120,XD
1315,146,7,120,3D
1316,146,8,80,2D
1317,146,9,180,3D
1318,146,10,100,IMAX
1319,146,11,120,3D
1320,146,12,140,3D
1321,147,1,140,2D
1322,147,2,100,XD
1323,147,3,140,2D
1324,147,4,160,3D
1325,147,5,120,3D
1326,147,6,160,3D
1327,147,7,120,XD
1328,148,1,140,3D
1329,148,2,140,IMAX
1330,148,3,140,XD
1331,148,4,140,2D
1332,148,5,80,2D
1333,148,6,100,2D
1334,149,1,120,2D
1335,149,2,120,2D
1336,149,3,100,XD
1337,149,4,160,IMAX
1338,149,5,180,2D
1339,149,6,160,IMAX
1340,149,7,160,2D
1341,149,8,160,2D
1342,149,9,80,XD
1343,149,10,160,2D
1344,149,11,120,2D
1345,149,12,180,3D
1346,150,1,80,2D
1347,150,2,120,XD
1348,150,3,80,2D
1349,150,4,120,IMAX
1350,150,5,120,2D
1351,150,6,160,2D
1352,151,1,80,2D
1353,151,2,140,IMAX
1354,151,3,120,3D
1355,151,4,180,2D
1356,151,5,100,2D
1357,151,6,160,IMAX
1358,152,1,120,3D
1359,152,2,160,IMAX
1360,152,3,140,2D
1361,152,4,100,2D
1362,152,5,160,2D
1363,152,6,160,2D
1364,152,7,140,2D
1365,152,8,180,2D
1366,153,1,140,3D
1367,153,2,80,XD
1368,153,3,80,2D
1369,153,4,120,2D
1370,153,5,100,2D
1371,153,6,100,XD
1372,153,7,100,2D
1373,153,8,160,2D
1374,154,1,140,2D
1375,154,2,120,2D
1376,154,3,120,2D
1377,154,4,120,2D
1378,154,5,160,3D
1379,154,6,80,2D
1380,155,1,160,2D
1381,155,2,180,2D
1382,155,3,120,2D
1383,155,4,120,3D
1384,155,5,100,2D
1385,155,6,100,2D
1386,155,7,180,2D
1387,155,8,180,2D
1388,155,9,100,2D
1389,155,10,80,2D
1390,156,1,80,2D
1391,156,2,160,IMAX
1392,156,3,80,2D
1393,156,4,180,3D
1394,156,5,120,2D
1395,156,6,140,IMAX
1396,156,7,120,2D
1397,156,8,180,XD
1398,156,9,160,3D
1399,156,10,80,XD
1400,156,11,140,3D
1401,157,1,120,2D
1402,157,2,160,2D
1403,157,3,80,2D
1404,157,4,160,2D
1405,157,5,120,2D
1406,157,6,160,XD
1407,157,7,160,3D
1408,157,8,120,IMAX
1409,157,9,160,IMAX
1410,157,10,140,2D
1411,157,11,160,XD
1412,157,12,80,2D
1413,158,1,180,2D
1414,158,2,160,2D
1415,158,3,120,2D
1416,158,4,100,2D
1417,158,5,160,2D
1418,158,6,140,2D
1419,158,7,140,3D
1420,158,8,80,3D
1421,159,1,100,XD
1422,159,2,140,2D
1423,159,3,80,IMAX
1424,159,4,180,3D
1425,159,5,80,2D
1426,159,6,100,2D
1427,159,7,140,2D
1428,159,8,100,2D
1429,159,9,160,2D
1430,159,10,120,2D
1431,160,1,120,XD
1432,160,2,140,2D
1433,160,3,180,2D
1434,160,4,140,2D
1435,160,5,180,2D
1436,160,6,100,2D
1437,160,7,180,IMAX
1438,160,8,180,IMAX
1439,161,1,80,2D
1440,161,2,120,XD
1441,161,3,80,XD
1442,161,4,180,XD
1443,161,5,180,3D
1444,161,6,80,2D
1445,161,7,180,2D
1446,162,1,80,2D
1447,162,2,120,2D
1448,162,3,100,2D
1449,162,4,80,2D
1450,162,5,180,IMAX
1451,162,6,180,2D
1452,162,7,140,2D
1453,162,8,160,XD
1454,163,1,80,2D
1455,163,2,180,2D
1456,163,3,120,2D
1457,163,4,160,3D
1458,163,5,180,2D
1459,163,6,120,XD
1460,163,7,160,3D
1461,163,8,80,XD
1462,163,9,120,XD
1463,163,10,80,2D
1464,163,11,120,2D
1465,164,1,140,XD
1466,164,2,80,IMAX
1467,164,3,180,2D
1468,164,4,180,3D
1469,164,5,100,IMAX
1470,164,6,100,2D
1471,164,7,140,2D
1472,164,8,120,2D
1473,164,9,140,2D
1474,164,10,120,XD
1475,164,11,120,IMAX
1476,164,12,180,3D
1477,165,1,100,2D
1478,165,2,140,2D
1479,165,3,180,2D
1480,165,4,140,2D
1481,165,5,120,2D
1482,165,6,120,2D
1483,165,7,100,2D
1484,165,8,80,2D
1485,165,9,140,IMAX
1486,165,10,120,2D
1487,166,1,120,2D
1488,166,2,180,2D
1489,166,3,80,2D
1490,166,4,140,3D
1491,166,5,140,2D
1492,166,6,180,2D
1493,166,7,180,2D
1494,167,1,140,2D
1495,167,2,80,2D
1496,167,3,140,2D
1497,167,4,120,2D
1498,167,5,120,2D
1499,167,6,100,IMAX
1500,167,7,120,XD
1501,167,8,80,3D
1502,167,9,120,2D
1503,168,1,160,2D
1504,168,2,140,2D
1505,168,3,80,2D
1506,168,4,140,3D
1507,168,5,180,2D
1508,168,6,120,2D
1509,168,7,140,2D
1510,168,8,100,2D
1511,168,9,180,3D
1512,169,1,80,2D
1513,169,2,100,2D
1514,169,3,80,2D
1515,169,4,80,2D
1516,169,5,140,IMAX
1517,169,6,100,IMAX
1518,169,7,180,2D
1519,169,8,180,IMAX
1520,169,9,160,2D
1521,169,10,120,3D
1522,170,1,120,XD
1523,170,2,180,IMAX
1524,170,3,180,3D
1525,170,4,80,IMAX
1526,170,5,160,XD
1527,170,6,180,3D
1528,170,7,100,IMAX
1529,171,1,160,3D
1530,171,2,160,2D
1531,171,3,140,2D
1532,171,4,180,2D
1533,171,5,80,3D
1534,171,6,140,2D
1535,171,7,180,2D
1536,171,8,160,2D
1537,172,1,80,2D
1538,172,2,100,IMAX
1539,172,3,160,3D
1540,172,4,140,2D
1541,172,5,160,IMAX
1542,172,6,160,2D
1543,172,7,120,IMAX
1544,172,8,140,2D
1545,173,1,160,2D
1546,173,2,120,2D
1547,173,3,120,IMAX
1548,173,4,80,2D
1549,173,5,180,2D
1550,173,6,140,2D
1551,173,7,100,XD
1552,173,8,180,2D
1553,173,9,80,IMAX
1554,173,10,180,IMAX
1555,173,11,80,2D
1556,174,1,160,3D
1557,174,2,100,XD
1558,174,3,100,2D
1559,174,4,120,2D
1560,174,5,160,XD
1561,174,6,140,2D
1562,174,7,100,2D
1563,174,8,180,2D
1564,175,1,100,IMAX
1565,175,2,140,IMAX
1566,175,3,160,2D
1567,175,4,100,XD
1568,175,5,120,2D
1569,175,6,120,2D
1570,175,7,100,2D
1571,175,8,180,XD
1572,175,9,160,2D
1573,175,10,180,2D
1574,175,11,100,2D
1575,176,1,80,XD
1576,176,2,160,IMAX
1577,176,3,120,2D
1578,176,4,100,2D
1579,176,5,140,2D
1580,176,6,160,IMAX
1581,176,7,100,2D
1582,176,8,180,2D
1583,177,1,140,2D
1584,177,2,180,3D
1585,177,3,140,2D
1586,177,4,120,2D
1587,177,5,180,2D
1588,177,6,140,XD
1589,178,1,140,IMAX
1590,178,2,80,2D
1591,178,3,120,2D
1592,178,4,80,2D
1593,178,5,160,2D
1594,178,6,160,2D
1595,178,7,160,XD
1596,178,8,160,2D
1597,178,9,100,3D
1598,178,10,80,2D
1599,179,1,140,2D
1600,179,2,140,2D
1601,179,3,100,2D
1602,179,4,160,2D
1603,179,5,120,XD
1604,179,6,100,2D
1605,179,7,80,XD
1606,179,8,100,2D
1607,179,9,160,2D
1608,179,10,140,2D
1609,179,11,180,2D
1610,179,12,160,2D
1611,180,1,80,3D
1612,180,2,160,2D
1613,180,3,180,2D
1614,180,4,140,3D
1615,180,5,160,2D
1616,180,6,100,2D
1617,180,7,180,2D
1618,180,8,100,2D
1619,180,9,160,2D
1620,181,1,120,2D
1621,181,2,160,2D
1622,181,3,160,2D
1623,181,4,140,2D
1624,181,5,100,XD
1625,181,6,100,2D
1626,181,7,140,XD
1627,182,1,120,XD
1628,182,2,120,2D
1629,182,3,100,2D
1630,182,4,180,XD
1631,182,5,80,2D
1632,182,6,180,XD
1633,183,1,140,2D
1634,183,2,160,2D
1635,183,3,100,IMAX
1636,183,4,180,IMAX
1637,183,5,180,XD
1638,183,6,80,2D
1639,184,1,120,2D
1640,184,2,80,IMAX
1641,184,3,160,IMAX
1642,184,4,140,3D
1643,184,5,80,3D
1644,184,6,160,2D
1645,184,7,140,2D
1646,184,8,140,2D
1647,184,9,120,2D
1648,184,10,100,XD
1649,185,1,120,IMAX
1650,185,2,80,2D
1651,185,3,100,3D
1652,185,4,160,2D
1653,185,5,120,2D
1654,185,6,120,2D
1655,185,7,120,2D
1656,186,1,140,2D
1657,186,2,160,IMAX
1658,186,3,140,2D
1659,186,4,120,2D
1660,186,5,180,2D
1661,186,6,160,IMAX
1662,187,1,180,2D
1663,187,2,80,2D
1664,187,3,140,3D
1665,187,4,120,XD
1666,187,5,140,XD
1667,187,6,80,2D
1668,187,7,140,3D
1669,187,8,180,2D
1670,187,9,180,2D
1671,188,1,160,2D
1672,188,2,160,2D
1673,188,3,100,2D
1674,188,4,120,IMAX
1675,188,5,180,2D
1676,188,6,180,3D
1677,188,7,80,2D
1678,188,8,180,3D
1679,188,9,180,IMAX
1680,188,10,160,2D
1681,188,11,160,3D
1682,188,12,80,2D
1683,189,1,160,2D
1684,189,2,80,2D
1685,189,3,180,2D
1686,189,4,120,2D
1687,189,5,140,XD
1688,189,6,100,2D
1689,189,7,100,XD
1690,189,8,160,2D
1691,189,9,180,2D
1692,190,1,120,2D
1693,190,2,100,2D
1694,190,3,140,2D
1695,190,4,80,2D
1696,190,5,120,2D
1697,190,6,180,2D
1698,190,7,180,3D
1699,190,8,80,2D
1700,190,9,160,2D
1701,190,10,180,2D
1702,191,1,180,2D
1703,191,2,140,XD
1704,191,3,80,3D
1705,191,4,180,2D
1706,191,5,80,XD
1707,191,6,100,2D
1708,191,7,180,2D
1709,191,8,160,IMAX
1710,191,9,120,XD
1711,191,10,120,3D
1712,192,1,180,3D
1713,192,2,160,2D
1714,192,3,120,XD
1715,192,4,180,IMAX
1716,192,5,140,XD
1717,192,6,80,2D
1718,192,7,180,2D
1719,192,8,180,3D
1720,192,9,100,2D
1721,192,10,100,2D
1722,193,1,160,XD
1723,193,2,140,2D
1724,193,3,160,2D
1725,193,4,180,2D
1726,193,5,180,2D
1727,193,6,80,2D
1728,193,7,100,2D
1729,193,8,120,2D
1730,193,9,80,XD
1731,194,1,180,XD
1732,194,2,100,3D
1733,194,3,180,3D
1734,194,4,140,2D
1735,194,5,120,2D
1736,194,6,160,2D
1737,194,7,120,2D
1738,194,8,180,IMAX
1739,194,9,80,2D
1740,195,1,80,2D
1741,195,2,120,2D
1742,195,3,100,XD
1743,195,4,80,IMAX
1744,195,5,100,2D
1745,195,6,120,XD
1746,195,7,140,2D
1747,195,8,120,IMAX
1748,195,9,80,2D
1749,195,10,80,XD
1750,196,1,160,2D
1751,196,2,120,2D
1752,196,3,160,3D
1753,196,4,180,XD
1754,196,5,120,2D
1755,196,6,120,3D
1756,196,7,120,2D
1757,196,8,140,2D
1758,196,9,80,2D
1759,196,10,140,XD
1760,196,11,80,2D
1761,196,12,160,2D
1762,197,1,100,2D
1763,197,2,140,2D
1764,197,3,180,3D
1765,197,4,180,IMAX
1766,197,5,140,2D
1767,197,6,100,2D
1768,197,7,140,2D
1769,197,8,180,2D
1770,197,9,120,2D
1771,197,10,80,XD
1772,197,11,180,2D
1773,198,1,120,2D
1774,198,2,140,3D
1775,198,3,160,2D
1776,198,4,180,2D
1777,198,5,120,2D
1778,198,6,120,XD
1779,198,7,120,2D
1780,198,8,160,2D
1781,198,9,140,IMAX
1782,198,10,160,2D
1783,198,11,140,2D
1784,198,12,100,2D
1785,199,1,140,3D
1786,199,2,100,2D
1787,199,3,140,2D
1788,199,4,160,XD
1789,199,5,160,IMAX
1790,199,6,80,2D
1791,199,7,180,2D
1792,199,8,160,IMAX
1793,199,9,100,XD
1794,199,10,120,2D
1795,199,11,80,2D
1796,199,12,140,3D
1797,200,1,140,2D
1798,200,2,180,3D
1799,200,3,160,2D
1800,200,4,120,2D
1801,200,5,140,3D
1802,200,6,140,2D
1803,201,1,140,2D
1804,201,2,180,2D
1805,201,3,140,3D
1806,201,4,100,2D
1807,201,5,180,XD
1808,201,6,160,XD
1809,201,7,80,IMAX
1810,201,8,80,3D
1811,201,9,120,XD
1812,202,1,100,IMAX
1813,202,2,80,2D
1814,202,3,120,2D
1815,202,4,160,3D
1816,202,5,120,2D
1817,202,6,140,2D
1818,202,7,80,3D
1819,202,8,140,2D
1820,202,9,80,2D
1821,202,10,180,2D
1822,203,1,120,2D
1823,203,2,140,IMAX
1824,203,3,120,2D
1825,203,4,120,2D
1826,203,5,80,XD
1827,203,6,180,IMAX
1828,203,7,140,XD
1829,203,8,160,3D
1830,203,9,160,2D
1831,204,1,140,3D
1832,204,2,180,XD
1833,204,3,140,XD
1834,204,4,100,2D
1835,204,5,100,IMAX
1836,204,6,180,3D
1837,204,7,100,2D
1838,205,1,80,2D
1839,205,2,80,2D
1840,205,3,120,2D
1841,205,4,140,2D
1842,205,5,80,2D
1843,205,6,140,2D
1844,205,7,160,2D
1845,205,8,100,2D
1846,205,9,100,3D
1847,205,10,100,XD
1848,205,11,140,2D
1849,205,12,100,2D
1850,206,1,140,2D
1851,206,2,160,2D
1852,206,3,120,2D
1853,206,4,160,2D
1854,206,5,160,2D
1855,206,6,160,2D
1856,206,7,180,IMAX
1857,207,1,140,IMAX
1858,207,2,180,2D
1859,207,3,120,2D
1860,207,4,80,2D
1861,207,5,160,2D
1862,207,6,140,IMAX
1863,207,7,140,IMAX
1864,207,8,140,2D
1865,208,1,100,3D
1866,208,2,180,2D
1867,208,3,160,2D
1868,208,4,80,2D
1869,208,5,140,2D
1870,208,6,120,2D
1871,209,1,80,2D
1872,209,2,100,2D
1873,209,3,160,2D
1874,209,4,180,2D
1875,209,5,120,IMAX
1876,209,6,120,2D
1877,209,7,160,2D
1878,209,8,180,2D
1879,209,9,160,IMAX
1880,210,1,140,3D
1881,210,2,140,IMAX
1882,210,3,120,2D
1883,210,4,80,2D
1884,210,5,80,2D
1885,210,6,140,2D
1886,210,7,80,2D
1887,211,1,80,XD
1888,211,2,100,3D
1889,211,3,140,2D
1890,211,4,160,2D
1891,211,5,140,2D
1892,211,6,100,3D
1893,211,7,160,XD
1894,211,8,120,2D
1895,212,1,180,3D
1896,212,2,120,IMAX
1897,212,3,140,IMAX
1898,212,4,160,XD
1899,212,5,160,2D
1900,212,6,100,2D
1901,212,7,160,2D
1902,212,8,80,3D
1903,212,9,180,2D
1904,213,1,140,XD
1905,213,2,120,2D
1906,213,3,120,XD
1907,213,4,140,2D
1908,213,5,100,2D
1909,213,6,80,2D
1910,213,7,180,2D
1911,213,8,120,2D
1912,214,1,160,XD
1913,214,2,160,3D
1914,214,3,160,2D
1915,214,4,120,2D
1916,214,5,100,2D
1917,214,6,180,2D
1918,214,7,180,2D
1919,214,8,100,XD
1920,214,9,140,2D
1921,214,10,140,2D
1922,215,1,180,3D
1923,215,2,120,XD
1924,215,3,100,2D
1925,215,4,160,IMAX
1926,215,5,80,3D
1927,215,6,180,IMAX
1928,215,7,160,2D
1929,215,8,140,2D
1930,215,9,180,2D
1931,216,1,80,2D
1932,216,2,120,3D
1933,216,3,100,2D
1934,216,4,160,2D
1935,216,5,160,IMAX
1936,216,6,80,2D
1937,216,7,140,2D
1938,217,1,160,2D
1939,217,2,120,2D
1940,217,3,120,2D
1941,217,4,100,2D
1942,217,5,140,3D
1943,217,6,100,XD
1944,217,7,120,2D
1945,218,1,100,2D
1946,218,2,180,2D
1947,218,3,160,2D
1948,218,4,180,2D
1949,218,5,100,2D
1950,218,6,160,2D
1951,219,1,120,3D
1952,219,2,120,XD
1953,219,3,160,3D
1954,219,4,180,3D
1955,219,5,80,2D
1956,219,6,160,2D
1957,219,7,120,2D
1958,219,8,180,2D
1959,219,9,100,IMAX
1960,220,1,100,2D
1961,220,2,160,XD
1962,220,3,100,IMAX
1963,220,4,160,IMAX
1964,220,5,120,2D
1965,220,6,100,XD
1966,220,7,180,XD
1967,220,8,180,2D
1968,220,9,140,2D
1969,220,10,120,IMAX
1970,220,11,120,2D
1971,220,12,120,2D
1972,221,1,160,2D
1973,221,2,120,2D
1974,221,3,120,2D
1975,221,4,80,2D
1976,221,5,120,IMAX
1977,221,6,80,2D
1978,221,7,180,IMAX
1979,222,1,80,IMAX
1980,222,2,160,3D
1981,222,3,80,2D
1982,222,4,120,2D
1983,222,5,180,XD
1984,222,6,140,3D
1985,222,7,160,2D
1986,223,1,80,2D
1987,223,2,120,2D
1988,223,3,160,2D
1989,223,4,120,XD
1990,223,5,180,2D
1991,223,6,180,2D
1992,223,7,80,2D
1993,223,8,100,2D
1994,223,9,100,XD
1995,223,10,80,2D
1996,223,11,160,3D
1997,224,1,140,2D
1998,224,2,120,2D
1999,224,3,180,XD
2000,224,4,160,IMAX
2001,224,5,160,2D
2002,224,6,80,2D
2003,224,7,120,2D
2004,225,1,120,2D
2005,225,2,100,3D
2006,225,3,80,2D
2007,225,4,100,2D
2008,225,5,100,IMAX
2009,225,6,140,2D
2010,225,7,120,XD
2011,225,8,180,2D
2012,225,9,80,2D
2013,226,1,100,2D
2014,226,2,180,2D
2015,226,3,80,2D
2016,226,4,180,2D
2017,226,5,120,2D
2018,226,6,140,IMAX
2019,226,7,120,3D
2020,226,8,100,IMAX
2021,226,9,120,2D
2022,226,10,180,3D
2023,227,1,180,2D
2024,227,2,120,XD
2025,227,3,180,2D
2026,227,4,140,IMAX
2027,227,5,100,2D
2028,227,6,160,2D
2029,228,1,160,2D
2030,228,2,140,IMAX
2031,228,3,140,2D
2032,228,4,180,2D
2033,228,5,120,2D
2034,228,6,160,2D
2035,228,7,100,3D
2036,228,8,100,2D
2037,228,9,180,2D
2038,229,1,140,IMAX
2039,229,2,80,2D
2040,229,3,120,2D
2041,229,4,160,XD
2042,229,5,120,3D
2043,229,6,80,XD
2044,229,7,160,2D
2045,229,8,80,2D
2046,229,9,160,XD
2047,229,10,100,IMAX
2048,229,11,100,2D
2049,230,1,140,2D
2050,230,2,120,XD
2051,230,3,160,IMAX
2052,230,4,100,2D
2053,230,5,80,2D
2054,230,6,100,2D
2055,230,7,80,2D
2056,231,1,140,2D
2057,231,2,180,3D
2058,231,3,140,2D
2059,231,4,120,IMAX
2060,231,5,120,2D
2061,231,6,180,IMAX
2062,232,1,120,2D
2063,232,2,100,2D
2064,232,3,100,3D
2065,232,4,80,XD
2066,232,5,140,XD
2067,232,6,180,2D
2068,232,7,160,2D
2069,232,8,100,XD
2070,232,9,80,IMAX
2071,233,1,100,3D
2072,233,2,140,2D
2073,233,3,80,XD
2074,233,4,80,2D
2075,233,5,180,XD
2076,233,6,140,2D
2077,233,7,180,2D
2078,234,1,120,XD
2079,234,2,140,IMAX
2080,234,3,140,2D
2081,234,4,100,2D
2082,234,5,80,2D
2083,234,6,100,2D
2084,234,7,140,3D
2085,234,8,100,XD
2086,234,9,80,2D
2087,235,1,140,3D
2088,235,2,160,XD
2089,235,3,180,2D
2090,235,4,180,XD
2091,235,5,180,2D
2092,235,6,180,2D
2093,235,7,180,2D
2094,235,8,120,2D
2095,235,9,140,2D
2096,235,10,120,2D
2097,236,1,160,2D
2098,236,2,140,2D
2099,236,3,100,XD
2100,236,4,80,XD
2101,236,5,100,2D
2102,236,6,140,2D
2103,236,7,80,2D
2104,236,8,180,2D
2105,236,9,180,2D
2106,236,10,80,2D
2107,237,1,180,2D
2108,237,2,180,IMAX
2109,237,3,180,IMAX
2110,237,4,100,XD
2111,237,5,100,2D
2112,237,6,80,3D
2113,237,7,80,2D
2114,237,8,120,2D
2115,237,9,160,3D
2116,237,10,100,2D
2117,238,1,100,3D
2118,238,2,100,XD
2119,238,3,120,2D
2120,238,4,180,3D
2121,238,5,160,3D
2122,238,6,80,IMAX
2123,238,7,80,2D
2124,238,8,160,3D
2125,238,9,180,2D
2126,239,1,180,2D
2127,239,2,140,3D
2128,239,3,80,2D
2129,239,4,120,2D
2130,239,5,180,IMAX
2131,239,6,160,2D
2132,240,1,160,2D
2133,240,2,160,2D
2134,240,3,140,2D
2135,240,4,80,2D
2136,240,5,140,2D
2137,240,6,140,2D
2138,240,7,180,2D
2139,240,8,100,2D
2140,240,9,160,3D
2141,240,10,180,XD
2142,240,11,160,IMAX
2143,241,1,100,2D
2144,241,2,80,IMAX
2145,241,3,80,2D
2146,241,4,100,2D
2147,241,5,120,2D
2148,241,6,140,IMAX
2149,241,7,180,IMAX
2150,241,8,80,2D
2151,241,9,180,2D
2152,241,10,180,2D
2153,242,1,180,2D
2154,242,2,140,2D
2155,242,3,100,2D
2156,242,4,100,3D
2157,242,5,180,2D
2158,242,6,140,2D
2159,242,7,140,2D
2160,242,8,100,2D
2161,242,9,140,XD
2162,243,1,100,2D
2163,243,2,180,2D
2164,243,3,100,3D
2165,243,4,140,3D
2166,243,5,120,3D
2167,243,6,120,2D
2168,243,7,180,2D
2169,243,8,140,3D
2170,243,9,160,3D
2171,243,10,180,3D
2172,243,11,180,IMAX
2173,244,1,80,2D
2174,244,2,80,2D
2175,244,3,80,2D
2176,244,4,80,IMAX
2177,244,5,140,2D
2178,244,6,80,IMAX
2179,245,1,80,3D
2180,245,2,180,IMAX
2181,245,3,80,XD
2182,245,4,100,2D
2183,245,5,160,IMAX
2184,245,6,160,2D
2185,245,7,80,2D
2186,245,8,140,XD
2187,246,1,80,IMAX
2188,246,2,160,2D
2189,246,3,80,2D
2190,246,4,180,2D
2191,246,5,140,XD
2192,246,6,100,2D
2193,247,1,100,2D
2194,247,2,140,3D
2195,247,3,140,2D
2196,247,4,140,3D
2197,247,5,180,2D
2198,247,6,160,3D
2199,247,7,180,2D
2200,247,8,80,XD
2201,247,9,120,2D
2202,247,10,140,2D
2203,247,11,120,XD
2204,248,1,80,IMAX
2205,248,2,180,2D
2206,248,3,180,XD
2207,248,4,140,2D
2208,248,5,80,2D
2209,248,6,120,XD
2210,248,7,180,3D
2211,248,8,180,2D
2212,248,9,120,2D
2213,248,10,80,2D
2214,248,11,160,IMAX
2215,248,12,160,2D
2216,249,1,100,2D
2217,249,2,180,XD
2218,249,3,180,2D
2219,249,4,160,XD
2220,249,5,160,2D
2221,249,6,140,2D
2222,249,7,100,2D
2223,249,8,180,2D
2224,249,9,180,2D
2225,249,10,160,3D
2226,249,11,180,2D
2227,249,12,140,IMAX
2228,250,1,100,2D
2229,250,2,140,IMAX
2230,250,3,160,XD
2231,250,4,80,2D
2232,250,5,100,2D
2233,250,6,140,IMAX
2234,250,7,120,2D
2235,250,8,120,2D
2236,250,9,100,2D
2237,250,10,80,2D
2238,250,11,180,2D
2239,251,1,160,2D
2240,251,2,100,2D
2241,251,3,120,2D
2242,251,4,140,XD
2243,251,5,100,2D
2244,251,6,180,2D
2245,252,1,160,IMAX
2246,252,2,180,XD
2247,252,3,160,3D
2248,252,4,100,3D
2249,252,5,80,2D
2250,252,6,140,3D
2251,252,7,160,2D
2252,253,1,180,2D
2253,253,2,160,2D
2254,253,3,80,3D
2255,253,4,160,2D
2256,253,5,120,2D
2257,253,6,180,2D
2258,253,7,120,2D
2259,253,8,140,2D
2260,253,9,140,XD
2261,253,10,80,3D
2262,253,11,140,2D
2263,253,12,180,2D
2264,254,1,140,2D
2265,254,2,180,2D
2266,254,3,120,XD
2267,254,4,120,2D
2268,254,5,140,2D
2269,254,6,80,2D
2270,254,7,120,XD
2271,254,8,80,IMAX
2272,255,1,120,2D
2273,255,2,80,3D
2274,255,3,140,2D
2275,255,4,160,2D
2276,255,5,160,2D
2277,255,6,100,2D
2278,255,7,100,2D
2279,255,8,80,2D
2280,255,9,100,2D
2281,255,10,100,2D
2282,255,11,120,2D
2283,255,12,180,2D
2284,256,1,140,2D
2285,256,2,100,XD
2286,256,3,80,IMAX
2287,256,4,140,2D
2288,256,5,140,2D
2289,256,6,160,2D
2290,256,7,80,2D
2291,256,8,120,2D
2292,256,9,140,3D
2293,256,10,120,2D
2294,257,1,80,XD
2295,257,2,140,2D
2296,257,3,180,2D
2297,257,4,120,2D
2298,257,5,120,2D
2299,257,6,120,2D
2300,257,7,180,IMAX
2301,257,8,160,IMAX
2302,257,9,120,XD
2303,257,10,100,IMAX
2304,257,11,140,2D
2305,257,12,180,2D
2306,258,1,180,2D
2307,258,2,180,2D
2308,258,3,80,IMAX
2309,258,4,160,3D
2310,258,5,80,2D
2311,258,6,140,IMAX
2312,258,7,160,2D
2313,258,8,120,2D
2314,258,9,120,2D
2315,259,1,100,3D
2316,259,2,80,2D
2317,259,3,180,2D
2318,259,4,140,2D
2319,259,5,140,2D
2320,259,6,80,2D
2321,259,7,140,3D
2322,259,8,80,2D
2323,259,9,180,2D
2324,259,10,80,2D
2325,259,11,80,2D
2326,259,12,80,2D
2327,260,1,140,3D
2328,260,2,140,2D
2329,260,3,160,2D
2330,260,4,180,2D
2331,260,5,160,2D
2332,260,6,100,2D
2333,260,7,80,IMAX
2334,260,8,100,2D
2335,260,9,140,2D
2336,260,10,180,XD
2337,260,11,120,IMAX
2338,260,12,160,XD
2339,261,1,160,2D
2340,261,2,180,2D
2341,261,3,160,2D
2342,261,4,160,2D
2343,261,5,180,2D
2344,261,6,80,2D
2345,261,7,120,2D
2346,261,8,100,2D
2347,262,1,100,IMAX
2348,262,2,100,XD
2349,262,3,160,2D
2350,262,4,120,2D
2351,262,5,120,2D
2352,262,6,160,2D
2353,263,1,80,2D
2354,263,2,140,2D
2355,263,3,120,XD
2356,263,4,120,2D
2357,263,5,120,2D
2358,263,6,160,2D
2359,263,7,100,2D
